id,intent,utterance
1292,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,회계시스템 담당자
1293,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,h솔루션 대표이사는
1294,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,itsm관리자가 누구죠
1295,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,우리 팀장님 이름은?
1296,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,회계팀장
1297,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,이준우 연락처
1298,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,PI팀
1299,ECS_SNC_SS1_CIRCLE_INQUIRY_THE_PERSON_IN_CHARGE,장홍준 대리 번호는?
1300,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,매출
1301,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조휴가 결재
1302,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,미국 지도
1303,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,예산배정은 언제 돼?
1304,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,여의도까지 어떻게 가지?
1305,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,휴대폰 비용지원
1306,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,스마트검진
1307,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,성과급 지급
1308,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,프린트 설치
1309,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,복지
1310,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,구매 전결권한
1311,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조직도
1312,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,복리후생
1313,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,재직증명서는?
1314,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,오늘 주식 시세 알려줘
1315,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,급여체계
1316,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,학자금 신청
1317,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,소규모 사업의 기준이 얼마인가요?
1318,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전승현사원의 업무
1319,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리조트 예약
1320,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,사내복지 제도에 대해서 말해줄래?
1321,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,비대면계좌개설?
1322,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,연차 몇개 남았지?
1323,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,신승아 사원 출근했는가?
1324,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,내 이력 알려줘
1325,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,인사제도
1326,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,직출 지원
1327,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,휴가제도
1328,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,출근시간
1329,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전표 면세처리 방법
1330,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리조트
1331,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,나두 임직원이야..
1332,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,사원증
1333,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,스마트 프린터
1334,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,사내제도 안내
1335,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,강기복 전화번호
1336,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,프린터
1337,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,휴가 관련 제도 좀 알려줘
1338,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조사신청절차 알려줘
1339,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조사신청
1340,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,연차수당
1341,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,나도집에가고싶다
1342,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,사내 복지 제도
1343,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,외주직원 IP 재설정
1344,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,제조운영팀 조직도는?
1345,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,해외출장비 규정은?
1346,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,노트북 신청
1347,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,노트북 반납
1348,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,복지몰
1349,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전결 규정
1350,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,S&C 2016년 매출현황
1351,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,성과관리 체계
1352,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,중국 지도
1353,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,급여
1354,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,제조운영팀 조직도를 알려주세요
1355,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,노트북 구매
1356,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,포상 제도 알려줘
1357,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,내일 9시 출근 신청해줘
1358,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,성과급
1359,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,면세처리
1360,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴직절차
1361,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,신입사원?
1362,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리프레시 포인트
1363,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조사
1364,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,이글오피스 뷰어 어디서 다운받어?
1365,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,연봉
1366,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,하이롱
1367,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조직활성화
1368,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,16년 매출
1369,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,현재 온도는?
1370,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,휴가는?
1371,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조명희
1372,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,아직 공부중이구나
1373,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,34기 신입사원
1374,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,월급
1375,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,근속10년 포상
1376,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조신청기준
1377,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,인사평가 기간은?
1378,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,다른 계열사는?
1379,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,급여 조회
1380,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,안식월 제도
1381,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,규정
1382,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,급여정보
1383,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,강기복
1384,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,임직원수
1385,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,내부추천 양식은 어디서 다운 받나요?
1386,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,무선네트워크
1387,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,직원수
1388,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,교육지원
1389,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,인사절차
1390,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전체 다 알려줘
1391,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,내 급여 조회
1392,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,제도
1393,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,콘도
1394,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,급여 조회는 어디서해?
1395,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,출장비 규정이 궁금해
1396,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,노트북 대여는 어떻게 하나요?
1397,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,한도
1398,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,IT컨설팅 강기복
1399,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,직출 상신
1400,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,서비스데스크 전화번호 알려줘
1401,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴직금이 얼마야?
1402,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,무선
1403,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,프로젝트 공수
1404,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조사 제도
1405,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조지원
1406,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리조트이용 제도
1407,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,근태 제도
1408,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,임원
1409,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조직활성화 교육 일정은?
1410,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조휴가 알려주세요
1411,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,소규모 사업
1412,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,피자
1413,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,내 휴가 정보 알려줘
1414,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,네트워크 예외처리
1415,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,한화손해보험
1416,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴직 절차가 궁금해요
1417,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,성과 관리 체계
1418,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,직출보고
1419,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조직도를 알려주세요
1420,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,신현종 과장 퇴직금은?
1421,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조직
1422,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,구매프로세스는 어디서 확인 하나요?
1423,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,여전법
1424,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,WBS코드
1425,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,재직증명서
1426,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,구매
1427,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조사 지원항목좀 알려줘
1428,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리프레시포인트
1429,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,코스트센터번호
1430,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴직급여는?
1431,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,직급
1432,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,점심 추천좀 해줘
1433,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,나도 임직원이야
1434,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,법무
1435,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,지각하게 되면 어떻게 하나요?
1436,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,예외처리
1437,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,5분 늦으면 어떻게 해야해?
1438,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,렌터카공제조합 경비 조회해줘
1439,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,급여제도
1440,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,회사 매출
1441,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,회사 정보 알려줘
1442,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전승현
1443,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,직출
1444,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리조트 제도
1445,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,포상휴가제도
1446,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,장애대응체계
1447,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,지원 가능한 리스트 보여주세요
1448,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,진급기준
1449,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴직금
1450,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,선원
1451,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전결규정
1452,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,사내 업무 제도
1453,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,서비스데스크 담당자좀 알려줘
1454,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전승현 사원의 업무는?
1455,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,이메일 증설
1456,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,자녀학자금지원
1457,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,IP 예외 처리
1458,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,전결규정 좀 알려줘
1459,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,출력
1460,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,렌터카공제조합 경비
1461,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조휘제
1462,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴직절차좀 알려주세요
1463,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,복지는
1464,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,여의도
1465,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,임원인사
1466,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,나도 임직원이에여
1467,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,경조휴가 휴가
1468,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,무선 인터넷 설치 방법
1469,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,매출 알려줘
1470,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,PC 포맷
1471,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,미국지도
1472,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,커피마시자
1473,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,진급
1474,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,강희정 대리 업무 알려줘
1475,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,퇴사
1476,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리프레시 포인트는 어떻게 사용할 수 있나요?
1477,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,여의도 헬스키퍼 일정
1478,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,마사지 예약 13층 어떻게 하니
1479,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,계약
1480,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,복지관련 체계
1481,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,소규모 사업의 기준금액이 얼마?
1482,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,회사매출
1483,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,반차 규정
1484,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,모니터 신청
1485,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,PC 세팅
1486,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,리조트이용
1487,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,궁금한게 있어요?
1488,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,고정자산
1489,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,호칭 체계 알려줘
1490,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,신입사원 명단
1491,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,서비스 데스크
1492,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,모바일 네트워크 접속 방법을 알려주세요
1493,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,황승한
1494,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,인사평가 기준은
1495,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,대학 학자금 제도 ?
1496,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,조성국
1497,ECS_SNC_SS1_CIRCLE_INQUIRY_SUPPORTING_BUSINESS,출장품의
1498,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차휴가 상신
1499,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태 규정
1500,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재
1501,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태
1502,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차 상신
1503,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재(근태) 처리
1504,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출장비 관련 문의
1505,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리조트 상신
1506,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,정기휴가
1507,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반반차 상신
1508,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레시
1509,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차쓸래
1510,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 상
1511,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반반차
1512,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차
1513,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레쉬휴가
1514,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴.....
1515,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,포상휴가
1516,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 결재
1517,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반차 상신
1518,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,콘도신청
1519,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,현장 출근 상신
1520,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,유연근무
1521,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재 상신
1522,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,나의 잔여휴가는?
1523,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반차 신청 결재
1524,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 상신
1525,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,결재 비밀번호
1526,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,경조사 신청 절차는
1527,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,전자결재 처리
1528,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출장 상신
1529,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리조트 신청
1530,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,남은 휴가 알려줘
1531,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,프로젝트 휴가
1532,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출장비 상신
1533,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연차는?
1534,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가체계
1535,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,연간 사용 가능한 연차는 몇일 인가요?
1536,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,승마 상신할래
1537,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태 상신
1538,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 결재는 어떻게 올려?
1539,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,이종영휴가
1540,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,잔여 휴가일수
1541,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가신청
1542,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가 제도
1543,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,refresh 휴가 양식
1544,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,남은 휴가
1545,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,지결
1546,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,refresh 휴가
1547,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태 전자결재
1548,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레시 상신
1549,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,남은 휴가는
1550,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,결재
1551,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,리프레쉬 상신하고 싶어
1552,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태결재
1553,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,근태신청은?
1554,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,휴가
1555,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,출장 전자결재
1556,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,반반차 상신은 어떻게해요?
1557,ECS_SNC_SS1_CIRCLE_INQUIRY_APPROVAL_FORM_LINK,포상 휴가 제도
